call_id,caller_person_id,receiver_person_id,timestamp,duration_seconds,call_type
CALL_07466,SYN_P_0542,SYN_P_0148,2024-05-30 17:00:00,1541,voice
CALL_07467,SYN_P_0069,SYN_P_0350,2024-02-18 07:58:00,1121,conference
CALL_07468,SYN_P_0769,SYN_P_1007,2025-08-11 05:43:00,1549,voice
CALL_07469,SYN_P_0610,SYN_P_0120,2025-08-22 21:43:00,314,voice
CALL_07470,SYN_P_0382,SYN_P_0198,2025-06-12 00:59:00,265,conference
CALL_07471,SYN_P_0955,SYN_P_0646,2024-06-30 11:23:00,1253,missed
CALL_07472,SYN_P_0969,SYN_P_0367,2025-08-16 19:41:00,76,missed
CALL_07473,SYN_P_0882,SYN_P_0725,2024-12-07 07:19:00,185,missed
CALL_07474,SYN_P_0434,SYN_P_0554,2024-09-16 10:20:00,387,voice
CALL_07475,SYN_P_1015,SYN_P_0096,2025-02-21 16:26:00,464,voice
CALL_07476,SYN_P_0093,SYN_P_0933,2025-10-28 03:44:00,364,voice
CALL_07477,SYN_P_0294,SYN_P_0956,2025-01-04 14:52:00,1285,conference
CALL_07478,SYN_P_0681,SYN_P_1038,2024-10-07 07:36:00,1522,missed
CALL_07479,SYN_P_0997,SYN_P_0601,2024-08-27 09:56:00,1127,conference
CALL_07480,SYN_P_0815,SYN_P_0068,2024-04-29 11:33:00,1015,missed
CALL_07481,SYN_P_0965,SYN_P_0923,2024-11-06 19:44:00,1049,conference
CALL_07482,SYN_P_0118,SYN_P_0242,2024-05-31 05:09:00,150,voice
CALL_07483,SYN_P_0068,SYN_P_0717,2024-09-07 16:10:00,1427,conference
CALL_07484,SYN_P_0309,SYN_P_0426,2024-11-20 01:40:00,765,voice
CALL_07485,SYN_P_0303,SYN_P_0431,2025-11-08 20:54:00,1031,missed
CALL_07486,SYN_P_0091,SYN_P_0553,2025-02-21 06:43:00,1649,conference
CALL_07487,SYN_P_0062,SYN_P_0815,2024-12-18 15:54:00,1308,voice
CALL_07488,SYN_P_0541,SYN_P_0571,2025-08-04 06:19:00,1144,missed
CALL_07489,SYN_P_0840,SYN_P_0071,2025-02-09 22:40:00,1748,voice
CALL_07490,SYN_P_0347,SYN_P_0857,2024-06-01 16:04:00,831,conference
CALL_07491,SYN_P_0751,SYN_P_0666,2025-03-28 21:59:00,285,missed
CALL_07492,SYN_P_0508,SYN_P_0403,2025-11-13 18:44:00,134,voice
CALL_07493,SYN_P_0248,SYN_P_0610,2025-07-08 16:34:00,178,conference
CALL_07494,SYN_P_0790,SYN_P_0072,2025-03-30 04:38:00,989,conference
CALL_07495,SYN_P_0779,SYN_P_0150,2024-03-14 11:35:00,324,conference
CALL_07496,SYN_P_0876,SYN_P_0752,2025-01-18 19:18:00,621,voice
CALL_07497,SYN_P_0092,SYN_P_0544,2024-10-15 22:53:00,1022,missed
CALL_07498,SYN_P_0068,SYN_P_0342,2025-08-26 13:36:00,958,voice
CALL_07499,SYN_P_0677,SYN_P_0022,2024-10-26 09:42:00,678,missed
CALL_07500,SYN_P_0345,SYN_P_0487,2025-10-18 23:12:00,1694,voice
CALL_07501,SYN_P_0562,SYN_P_0814,2025-01-26 01:31:00,1600,missed
CALL_07502,SYN_P_0814,SYN_P_0020,2025-03-04 07:45:00,1120,missed
CALL_07503,SYN_P_0177,SYN_P_0175,2024-02-15 16:30:00,848,missed
CALL_07504,SYN_P_0805,SYN_P_0482,2024-09-13 05:36:00,1784,voice
CALL_07505,SYN_P_0828,SYN_P_0994,2024-04-13 19:30:00,1577,voice
CALL_07506,SYN_P_0158,SYN_P_1007,2025-05-05 11:29:00,253,voice
CALL_07507,SYN_P_0712,SYN_P_0351,2025-10-23 08:07:00,385,conference
CALL_07508,SYN_P_0159,SYN_P_0831,2025-02-28 01:06:00,305,voice
CALL_07509,SYN_P_0268,SYN_P_0291,2025-05-22 00:45:00,525,conference
CALL_07510,SYN_P_0527,SYN_P_0145,2025-10-07 06:46:00,696,missed
CALL_07511,SYN_P_0800,SYN_P_0178,2025-12-14 13:19:00,849,missed
CALL_07512,SYN_P_0993,SYN_P_0332,2024-08-20 20:06:00,1391,missed
CALL_07513,SYN_P_0746,SYN_P_0483,2025-09-26 23:13:00,906,voice
CALL_07514,SYN_P_1024,SYN_P_0443,2024-12-08 02:20:00,1377,missed
CALL_07515,SYN_P_0098,SYN_P_0412,2024-10-10 06:30:00,986,conference
CALL_07516,SYN_P_0447,SYN_P_0804,2024-06-12 16:08:00,740,conference
CALL_07517,SYN_P_0374,SYN_P_0797,2025-08-26 20:59:00,1089,missed
CALL_07518,SYN_P_0784,SYN_P_0049,2024-02-02 05:30:00,1005,conference
CALL_07519,SYN_P_0757,SYN_P_0855,2025-05-04 04:36:00,508,voice
CALL_07520,SYN_P_0052,SYN_P_0102,2024-09-28 11:42:00,1682,voice
CALL_07521,SYN_P_0993,SYN_P_0747,2024-01-20 16:34:00,1281,voice
CALL_07522,SYN_P_0838,SYN_P_0033,2025-02-13 02:38:00,983,voice
CALL_07523,SYN_P_0319,SYN_P_0074,2024-12-08 01:02:00,474,missed
CALL_07524,SYN_P_0179,SYN_P_0543,2024-07-25 19:42:00,1417,voice
CALL_07525,SYN_P_0443,SYN_P_0968,2025-02-24 10:14:00,940,voice
CALL_07526,SYN_P_1022,SYN_P_0467,2024-09-12 11:31:00,1312,voice
CALL_07527,SYN_P_0835,SYN_P_1031,2025-02-09 08:02:00,1188,missed
CALL_07528,SYN_P_0533,SYN_P_0324,2025-12-27 08:26:00,1705,missed
CALL_07529,SYN_P_0258,SYN_P_0505,2024-12-25 01:27:00,829,conference
CALL_07530,SYN_P_0439,SYN_P_0290,2025-03-26 13:26:00,80,conference
CALL_07531,SYN_P_0966,SYN_P_0357,2024-05-04 11:28:00,1621,conference
CALL_07532,SYN_P_0708,SYN_P_1029,2024-06-01 15:36:00,1311,conference
CALL_07533,SYN_P_0853,SYN_P_0155,2024-02-07 01:43:00,1227,conference
CALL_07534,SYN_P_0064,SYN_P_0128,2025-01-17 16:35:00,59,conference
CALL_07535,SYN_P_0426,SYN_P_0474,2025-07-27 20:34:00,1501,voice
CALL_07536,SYN_P_0897,SYN_P_0301,2025-01-26 07:19:00,1612,missed
CALL_07537,SYN_P_0675,SYN_P_0261,2024-09-27 09:55:00,1011,missed
CALL_07538,SYN_P_0531,SYN_P_0279,2025-07-21 13:17:00,1020,voice
CALL_07539,SYN_P_0275,SYN_P_0992,2024-09-18 08:12:00,399,voice
CALL_07540,SYN_P_0209,SYN_P_0646,2025-05-22 06:12:00,507,voice
CALL_07541,SYN_P_0656,SYN_P_0103,2024-05-20 07:08:00,823,conference
CALL_07542,SYN_P_0385,SYN_P_0381,2025-10-06 13:38:00,539,missed
CALL_07543,SYN_P_0198,SYN_P_0175,2025-07-28 17:23:00,712,conference
CALL_07544,SYN_P_0141,SYN_P_0865,2024-01-07 03:18:00,1139,missed
CALL_07545,SYN_P_0356,SYN_P_0607,2025-04-18 07:13:00,237,voice
CALL_07546,SYN_P_0409,SYN_P_0871,2025-09-12 13:06:00,1685,conference
CALL_07547,SYN_P_0010,SYN_P_0699,2025-11-07 04:05:00,682,voice
CALL_07548,SYN_P_0832,SYN_P_0810,2025-03-19 22:26:00,1000,voice
CALL_07549,SYN_P_0192,SYN_P_0176,2024-11-05 00:48:00,295,conference
CALL_07550,SYN_P_0008,SYN_P_0929,2024-08-13 19:09:00,415,conference
CALL_07551,SYN_P_0244,SYN_P_0179,2025-01-18 03:37:00,838,missed
CALL_07552,SYN_P_0748,SYN_P_0112,2025-08-21 06:08:00,465,missed
CALL_07553,SYN_P_0697,SYN_P_0130,2025-07-04 19:39:00,958,conference
CALL_07554,SYN_P_0862,SYN_P_0739,2025-06-01 06:56:00,1289,conference
CALL_07555,SYN_P_0155,SYN_P_0777,2025-08-23 16:28:00,1218,missed
CALL_07556,SYN_P_0832,SYN_P_0126,2024-09-24 15:42:00,302,voice
CALL_07557,SYN_P_0775,SYN_P_0563,2025-03-22 03:37:00,1191,conference
CALL_07558,SYN_P_0712,SYN_P_0214,2025-02-25 08:20:00,500,missed
CALL_07559,SYN_P_0010,SYN_P_0551,2024-10-14 01:13:00,1412,missed
CALL_07560,SYN_P_0318,SYN_P_0608,2024-05-30 20:37:00,1764,missed
CALL_07561,SYN_P_0319,SYN_P_0881,2024-10-14 16:14:00,265,missed
CALL_07562,SYN_P_0959,SYN_P_0962,2025-01-30 12:18:00,1470,missed
CALL_07563,SYN_P_0303,SYN_P_0371,2024-07-30 08:30:00,222,voice
CALL_07564,SYN_P_0618,SYN_P_0269,2024-06-05 20:54:00,1679,conference
CALL_07565,SYN_P_0983,SYN_P_0393,2024-05-14 22:09:00,1388,conference
CALL_07566,SYN_P_0058,SYN_P_0477,2025-01-09 19:51:00,928,voice
CALL_07567,SYN_P_0213,SYN_P_0930,2025-04-20 17:42:00,226,voice
CALL_07568,SYN_P_0362,SYN_P_0749,2024-12-10 07:08:00,1512,conference
CALL_07569,SYN_P_0670,SYN_P_0031,2024-10-26 16:51:00,501,voice
CALL_07570,SYN_P_0971,SYN_P_0208,2024-02-05 12:41:00,631,missed
CALL_07571,SYN_P_0425,SYN_P_0661,2024-05-07 13:01:00,465,missed
CALL_07572,SYN_P_0874,SYN_P_0414,2025-03-05 06:30:00,481,voice
CALL_07573,SYN_P_0901,SYN_P_0160,2024-04-03 22:41:00,799,voice
CALL_07574,SYN_P_0401,SYN_P_0714,2025-01-15 09:19:00,933,conference
CALL_07575,SYN_P_0175,SYN_P_0735,2025-01-14 08:02:00,1792,voice
CALL_07576,SYN_P_0498,SYN_P_1037,2024-08-30 07:12:00,682,missed
CALL_07577,SYN_P_0221,SYN_P_0993,2025-08-20 08:22:00,1135,conference
CALL_07578,SYN_P_0289,SYN_P_0302,2024-02-17 11:39:00,835,conference
CALL_07579,SYN_P_0273,SYN_P_0522,2025-05-11 14:31:00,1602,conference
CALL_07580,SYN_P_0086,SYN_P_0356,2025-03-18 04:59:00,729,missed
CALL_07581,SYN_P_0243,SYN_P_0856,2024-05-25 14:31:00,1569,conference
CALL_07582,SYN_P_0175,SYN_P_0875,2024-09-13 07:28:00,776,missed
CALL_07583,SYN_P_0401,SYN_P_0219,2025-03-16 10:57:00,679,voice
CALL_07584,SYN_P_0857,SYN_P_0694,2024-05-25 08:43:00,430,voice
CALL_07585,SYN_P_0889,SYN_P_0228,2024-11-20 19:41:00,868,missed
CALL_07586,SYN_P_0596,SYN_P_0791,2024-04-29 00:50:00,902,voice
CALL_07587,SYN_P_0880,SYN_P_0023,2025-04-09 03:58:00,578,voice
CALL_07588,SYN_P_0464,SYN_P_0928,2024-01-29 21:24:00,1011,conference
CALL_07589,SYN_P_0486,SYN_P_0784,2025-11-14 22:24:00,180,voice
CALL_07590,SYN_P_1021,SYN_P_0532,2025-12-05 16:55:00,28,missed
CALL_07591,SYN_P_0768,SYN_P_0491,2024-04-23 17:56:00,376,voice
CALL_07592,SYN_P_0929,SYN_P_0620,2024-01-01 14:17:00,1377,conference
CALL_07593,SYN_P_0795,SYN_P_0924,2024-07-23 12:16:00,1236,missed
CALL_07594,SYN_P_0915,SYN_P_0289,2024-03-17 15:20:00,578,voice
CALL_07595,SYN_P_0881,SYN_P_0348,2024-10-11 12:55:00,153,conference
CALL_07596,SYN_P_0217,SYN_P_0773,2025-10-08 07:34:00,1150,conference
CALL_07597,SYN_P_0927,SYN_P_0643,2025-07-14 21:09:00,1433,missed
CALL_07598,SYN_P_1007,SYN_P_0530,2024-01-21 18:54:00,1615,voice
CALL_07599,SYN_P_0295,SYN_P_0745,2025-05-16 17:51:00,525,voice
CALL_07600,SYN_P_0928,SYN_P_0686,2025-04-20 01:39:00,1656,voice
CALL_07601,SYN_P_0534,SYN_P_0801,2024-05-29 17:21:00,909,voice
CALL_07602,SYN_P_0605,SYN_P_0480,2025-01-30 21:57:00,120,voice
CALL_07603,SYN_P_0955,SYN_P_0258,2025-07-05 10:18:00,996,missed
CALL_07604,SYN_P_0577,SYN_P_0708,2025-10-02 19:21:00,876,conference
CALL_07605,SYN_P_0118,SYN_P_0603,2024-05-09 15:12:00,548,voice
CALL_07606,SYN_P_0729,SYN_P_0127,2025-05-28 13:27:00,823,voice
CALL_07607,SYN_P_0837,SYN_P_0116,2024-11-13 14:02:00,1063,missed
CALL_07608,SYN_P_0660,SYN_P_0329,2024-09-27 22:41:00,408,voice
CALL_07609,SYN_P_0431,SYN_P_0305,2025-09-14 14:12:00,1015,conference
CALL_07610,SYN_P_0443,SYN_P_0633,2024-10-22 03:55:00,755,conference
CALL_07611,SYN_P_0748,SYN_P_0222,2025-11-05 15:28:00,1607,missed
CALL_07612,SYN_P_0839,SYN_P_0507,2025-06-11 03:50:00,1068,missed
CALL_07613,SYN_P_0304,SYN_P_0291,2025-05-01 13:47:00,1479,conference
CALL_07614,SYN_P_0553,SYN_P_0465,2025-12-11 07:41:00,1437,missed
CALL_07615,SYN_P_0402,SYN_P_0863,2025-08-13 04:22:00,381,conference
CALL_07616,SYN_P_1019,SYN_P_0199,2024-04-21 21:18:00,965,voice
CALL_07617,SYN_P_0896,SYN_P_0760,2024-11-05 00:17:00,1324,missed
CALL_07618,SYN_P_0682,SYN_P_0711,2024-10-11 09:15:00,1260,missed
CALL_07619,SYN_P_0757,SYN_P_0098,2025-09-10 22:31:00,1382,conference
CALL_07620,SYN_P_0690,SYN_P_1030,2024-07-06 02:14:00,1262,missed
CALL_07621,SYN_P_0846,SYN_P_0483,2024-03-30 00:57:00,1262,conference
CALL_07622,SYN_P_0946,SYN_P_0309,2025-04-30 17:33:00,686,conference
CALL_07623,SYN_P_0567,SYN_P_0249,2025-10-12 12:23:00,1208,voice
CALL_07624,SYN_P_0613,SYN_P_0450,2024-05-04 00:13:00,659,conference
CALL_07625,SYN_P_0244,SYN_P_0540,2024-08-19 09:33:00,165,missed
CALL_07626,SYN_P_0517,SYN_P_0635,2024-02-18 07:32:00,1207,missed
CALL_07627,SYN_P_0948,SYN_P_0798,2024-08-02 03:08:00,657,voice
CALL_07628,SYN_P_0739,SYN_P_1013,2025-01-16 03:07:00,87,missed
CALL_07629,SYN_P_0047,SYN_P_0758,2024-08-19 09:24:00,1544,conference
CALL_07630,SYN_P_0994,SYN_P_0953,2024-01-29 17:44:00,431,missed
CALL_07631,SYN_P_0516,SYN_P_0946,2025-09-19 16:44:00,798,voice
CALL_07632,SYN_P_0103,SYN_P_0928,2025-10-05 01:43:00,1188,conference
CALL_07633,SYN_P_1001,SYN_P_0657,2024-04-22 00:29:00,1386,conference
CALL_07634,SYN_P_0001,SYN_P_0058,2025-07-29 14:18:00,1461,conference
CALL_07635,SYN_P_0725,SYN_P_0202,2025-02-16 01:39:00,67,missed
CALL_07636,SYN_P_0348,SYN_P_0468,2025-02-12 11:50:00,1668,missed
CALL_07637,SYN_P_0211,SYN_P_0743,2024-03-01 19:27:00,576,voice
CALL_07638,SYN_P_0129,SYN_P_1023,2024-03-13 15:08:00,1071,voice
CALL_07639,SYN_P_0311,SYN_P_0285,2024-03-17 16:12:00,1223,voice
CALL_07640,SYN_P_0651,SYN_P_0181,2024-11-02 17:17:00,1286,voice
CALL_07641,SYN_P_0009,SYN_P_0368,2025-06-02 07:28:00,111,voice
CALL_07642,SYN_P_0192,SYN_P_0623,2025-10-04 13:14:00,545,conference
CALL_07643,SYN_P_0913,SYN_P_0362,2024-03-20 19:53:00,1470,missed
CALL_07644,SYN_P_0759,SYN_P_0660,2024-07-03 07:10:00,512,missed
CALL_07645,SYN_P_1033,SYN_P_0385,2024-02-10 15:40:00,537,conference
CALL_07646,SYN_P_1013,SYN_P_0707,2025-11-30 04:19:00,1458,missed
CALL_07647,SYN_P_0642,SYN_P_0772,2025-02-16 10:30:00,600,voice
CALL_07648,SYN_P_0783,SYN_P_0475,2024-10-11 20:01:00,451,voice
CALL_07649,SYN_P_0630,SYN_P_0849,2025-05-14 00:28:00,155,conference
CALL_07650,SYN_P_0087,SYN_P_0425,2025-02-27 17:39:00,1169,voice
CALL_07651,SYN_P_0109,SYN_P_0283,2025-03-05 00:36:00,202,voice
CALL_07652,SYN_P_0085,SYN_P_0241,2025-09-06 22:19:00,1647,voice
CALL_07653,SYN_P_0831,SYN_P_0522,2025-01-17 22:37:00,1667,conference
CALL_07654,SYN_P_0085,SYN_P_0413,2025-06-17 05:31:00,1328,conference
CALL_07655,SYN_P_0498,SYN_P_0596,2024-06-21 22:55:00,1013,conference
CALL_07656,SYN_P_0992,SYN_P_0399,2024-10-23 22:28:00,603,conference
CALL_07657,SYN_P_0479,SYN_P_0087,2025-10-23 00:24:00,247,conference
CALL_07658,SYN_P_0312,SYN_P_0205,2024-08-20 10:30:00,208,missed
CALL_07659,SYN_P_0035,SYN_P_0889,2024-10-01 07:18:00,1185,voice
CALL_07660,SYN_P_0451,SYN_P_0138,2025-07-01 21:27:00,964,conference
CALL_07661,SYN_P_0233,SYN_P_0174,2024-02-09 17:15:00,1134,voice
CALL_07662,SYN_P_0316,SYN_P_0483,2024-12-16 23:24:00,837,conference
CALL_07663,SYN_P_0983,SYN_P_0013,2024-07-23 12:32:00,1653,conference
CALL_07664,SYN_P_0729,SYN_P_0922,2025-04-05 21:13:00,511,missed
CALL_07665,SYN_P_0867,SYN_P_0635,2025-01-28 20:16:00,1370,voice
CALL_07666,SYN_P_0143,SYN_P_0388,2025-05-22 19:14:00,617,missed
CALL_07667,SYN_P_0379,SYN_P_0801,2024-12-28 15:38:00,1232,conference
CALL_07668,SYN_P_0804,SYN_P_0333,2025-03-21 21:14:00,1673,voice
CALL_07669,SYN_P_0322,SYN_P_0475,2025-01-17 04:30:00,1295,voice
CALL_07670,SYN_P_0118,SYN_P_0462,2024-04-12 09:48:00,992,conference
CALL_07671,SYN_P_0707,SYN_P_0155,2025-01-15 14:43:00,676,voice
CALL_07672,SYN_P_0091,SYN_P_0049,2024-10-05 12:34:00,1294,conference
CALL_07673,SYN_P_0748,SYN_P_0982,2024-07-20 14:49:00,1087,missed
CALL_07674,SYN_P_0495,SYN_P_0697,2024-12-09 01:16:00,1200,conference
CALL_07675,SYN_P_0184,SYN_P_0051,2025-07-11 16:55:00,1761,conference
CALL_07676,SYN_P_0985,SYN_P_0464,2024-11-16 15:48:00,456,conference
CALL_07677,SYN_P_0378,SYN_P_0911,2025-07-13 05:43:00,675,voice
CALL_07678,SYN_P_0606,SYN_P_0108,2024-09-16 05:43:00,1437,missed
CALL_07679,SYN_P_0798,SYN_P_0802,2024-09-06 10:18:00,502,conference
CALL_07680,SYN_P_0742,SYN_P_0707,2025-04-27 08:16:00,1533,voice
CALL_07681,SYN_P_0056,SYN_P_0151,2024-01-03 08:27:00,1412,voice
CALL_07682,SYN_P_0746,SYN_P_0636,2025-03-16 21:25:00,1604,missed
CALL_07683,SYN_P_0635,SYN_P_1007,2024-07-24 15:26:00,28,missed
CALL_07684,SYN_P_0556,SYN_P_0117,2025-06-17 15:55:00,234,conference
CALL_07685,SYN_P_0955,SYN_P_0029,2024-10-01 22:20:00,1409,voice
CALL_07686,SYN_P_0349,SYN_P_0211,2025-10-20 08:47:00,954,missed
CALL_07687,SYN_P_0112,SYN_P_0275,2025-05-16 13:30:00,1612,missed
CALL_07688,SYN_P_0494,SYN_P_0153,2024-02-07 22:38:00,447,voice
CALL_07689,SYN_P_0013,SYN_P_0562,2024-06-03 02:55:00,1500,voice
CALL_07690,SYN_P_0471,SYN_P_0997,2024-07-10 03:11:00,1060,voice
CALL_07691,SYN_P_0113,SYN_P_0308,2025-10-23 00:20:00,372,conference
CALL_07692,SYN_P_0700,SYN_P_0918,2025-04-20 20:06:00,751,voice
CALL_07693,SYN_P_0319,SYN_P_0884,2024-11-08 12:59:00,968,voice
CALL_07694,SYN_P_0115,SYN_P_1012,2025-09-12 21:56:00,1597,conference
CALL_07695,SYN_P_0434,SYN_P_0426,2024-02-03 15:15:00,1651,voice
CALL_07696,SYN_P_0325,SYN_P_0715,2024-05-30 16:43:00,976,missed
CALL_07697,SYN_P_0880,SYN_P_0895,2024-09-10 19:38:00,261,voice
CALL_07698,SYN_P_1002,SYN_P_0586,2025-08-31 14:25:00,348,voice
CALL_07699,SYN_P_0426,SYN_P_0439,2025-03-17 02:56:00,766,conference
CALL_07700,SYN_P_0712,SYN_P_0363,2025-06-19 05:58:00,834,missed
CALL_07701,SYN_P_0815,SYN_P_0327,2024-04-03 02:34:00,1207,voice
CALL_07702,SYN_P_0668,SYN_P_0068,2025-03-18 15:39:00,628,voice
CALL_07703,SYN_P_0612,SYN_P_1021,2025-06-14 19:29:00,446,missed
CALL_07704,SYN_P_0876,SYN_P_0402,2025-10-20 01:22:00,1578,conference
CALL_07705,SYN_P_0360,SYN_P_0715,2025-08-30 21:55:00,618,conference
CALL_07706,SYN_P_0725,SYN_P_0878,2025-03-29 23:52:00,1039,missed
CALL_07707,SYN_P_0856,SYN_P_0734,2025-04-15 18:41:00,1406,missed
CALL_07708,SYN_P_0996,SYN_P_0010,2025-04-13 07:13:00,260,conference
CALL_07709,SYN_P_0834,SYN_P_0749,2024-03-17 02:30:00,831,missed
CALL_07710,SYN_P_0847,SYN_P_0574,2025-05-05 22:50:00,156,voice
CALL_07711,SYN_P_0767,SYN_P_0011,2025-03-31 20:40:00,1282,voice
CALL_07712,SYN_P_0679,SYN_P_0846,2025-10-26 15:13:00,25,missed
CALL_07713,SYN_P_0340,SYN_P_0870,2025-01-17 01:27:00,793,conference
CALL_07714,SYN_P_1024,SYN_P_0732,2024-03-08 13:19:00,1756,conference
CALL_07715,SYN_P_0097,SYN_P_0614,2025-08-01 19:08:00,854,voice
CALL_07716,SYN_P_0799,SYN_P_0452,2024-09-24 07:11:00,1053,missed
CALL_07717,SYN_P_0065,SYN_P_0606,2024-05-28 20:31:00,875,voice
CALL_07718,SYN_P_0952,SYN_P_0677,2024-01-01 02:02:00,1779,conference
CALL_07719,SYN_P_0334,SYN_P_0057,2024-08-17 23:03:00,389,missed
CALL_07720,SYN_P_0358,SYN_P_0226,2024-09-25 14:44:00,1588,voice
CALL_07721,SYN_P_0026,SYN_P_0358,2025-02-14 06:23:00,563,conference
CALL_07722,SYN_P_0783,SYN_P_0276,2025-12-18 09:56:00,794,voice
CALL_07723,SYN_P_0664,SYN_P_0197,2025-03-03 15:36:00,1067,missed
CALL_07724,SYN_P_0540,SYN_P_0966,2024-05-13 10:01:00,665,conference
CALL_07725,SYN_P_0200,SYN_P_0270,2025-04-23 20:36:00,584,missed
CALL_07726,SYN_P_0493,SYN_P_0642,2024-11-21 15:31:00,1314,voice
CALL_07727,SYN_P_0679,SYN_P_1025,2025-03-03 03:20:00,1188,conference
CALL_07728,SYN_P_0137,SYN_P_0888,2025-05-21 00:11:00,476,missed
CALL_07729,SYN_P_0696,SYN_P_0294,2024-07-13 09:07:00,1146,conference
CALL_07730,SYN_P_0970,SYN_P_0659,2024-04-25 07:06:00,285,voice
CALL_07731,SYN_P_0091,SYN_P_0135,2024-05-10 19:15:00,1036,conference
CALL_07732,SYN_P_0619,SYN_P_0937,2024-12-29 06:08:00,1589,voice
CALL_07733,SYN_P_0251,SYN_P_0163,2025-02-22 03:56:00,1263,missed
CALL_07734,SYN_P_0490,SYN_P_0430,2025-09-08 22:57:00,1762,voice
CALL_07735,SYN_P_0198,SYN_P_0111,2025-04-03 00:52:00,1391,voice
CALL_07736,SYN_P_0578,SYN_P_0660,2025-07-21 06:18:00,1320,voice
CALL_07737,SYN_P_0927,SYN_P_0552,2024-03-30 16:56:00,77,conference
CALL_07738,SYN_P_0742,SYN_P_1006,2025-06-18 12:25:00,1610,conference
CALL_07739,SYN_P_0426,SYN_P_0537,2025-02-27 14:11:00,752,conference
CALL_07740,SYN_P_0559,SYN_P_0345,2024-05-09 15:11:00,53,conference
CALL_07741,SYN_P_0614,SYN_P_0334,2024-01-25 07:33:00,1404,conference
CALL_07742,SYN_P_0603,SYN_P_0184,2024-09-29 06:58:00,1136,conference
CALL_07743,SYN_P_0834,SYN_P_0657,2025-01-30 07:17:00,1187,voice
CALL_07744,SYN_P_0953,SYN_P_0908,2024-09-10 12:07:00,684,missed
CALL_07745,SYN_P_0072,SYN_P_0765,2025-03-28 16:22:00,264,missed
CALL_07746,SYN_P_0248,SYN_P_0099,2024-10-25 15:25:00,957,missed
CALL_07747,SYN_P_0917,SYN_P_0955,2024-01-04 05:50:00,1732,missed
CALL_07748,SYN_P_0777,SYN_P_0061,2025-08-08 08:13:00,209,conference
CALL_07749,SYN_P_0868,SYN_P_0565,2024-06-13 04:43:00,452,missed
CALL_07750,SYN_P_0206,SYN_P_0352,2025-01-17 08:56:00,1634,conference
CALL_07751,SYN_P_0420,SYN_P_0778,2025-04-01 02:00:00,1610,missed
CALL_07752,SYN_P_0747,SYN_P_0328,2025-12-06 10:14:00,968,conference
CALL_07753,SYN_P_0127,SYN_P_0839,2024-07-10 08:45:00,299,missed
CALL_07754,SYN_P_0227,SYN_P_0768,2025-07-20 00:45:00,1173,conference
CALL_07755,SYN_P_0516,SYN_P_0059,2025-09-25 11:01:00,62,conference
CALL_07756,SYN_P_0365,SYN_P_1019,2025-09-10 12:56:00,274,voice
CALL_07757,SYN_P_0023,SYN_P_0348,2024-11-24 03:21:00,745,voice
CALL_07758,SYN_P_0282,SYN_P_0056,2025-01-11 22:30:00,768,conference
CALL_07759,SYN_P_0786,SYN_P_0225,2025-05-01 21:36:00,1619,missed
CALL_07760,SYN_P_0421,SYN_P_0535,2025-01-15 14:58:00,418,conference
CALL_07761,SYN_P_0709,SYN_P_0867,2024-10-18 21:49:00,438,missed
CALL_07762,SYN_P_0735,SYN_P_0551,2024-05-03 19:44:00,517,conference
CALL_07763,SYN_P_0970,SYN_P_1020,2024-01-04 23:01:00,251,conference
CALL_07764,SYN_P_0182,SYN_P_0180,2024-06-23 17:49:00,1496,voice
CALL_07765,SYN_P_0479,SYN_P_0970,2025-04-19 11:32:00,1389,voice
CALL_07766,SYN_P_0427,SYN_P_0414,2024-05-16 13:13:00,564,voice
CALL_07767,SYN_P_0341,SYN_P_0565,2024-04-28 17:56:00,1309,missed
CALL_07768,SYN_P_0026,SYN_P_0953,2024-05-23 03:18:00,316,missed
CALL_07769,SYN_P_1031,SYN_P_0994,2025-08-29 05:19:00,511,voice
CALL_07770,SYN_P_0994,SYN_P_0084,2024-04-09 21:27:00,413,conference
CALL_07771,SYN_P_0353,SYN_P_0354,2024-03-14 13:30:00,1720,conference
CALL_07772,SYN_P_0291,SYN_P_0371,2024-03-19 21:39:00,645,missed
CALL_07773,SYN_P_0602,SYN_P_0490,2025-04-08 04:54:00,249,conference
CALL_07774,SYN_P_1006,SYN_P_0201,2025-08-27 22:43:00,543,conference
CALL_07775,SYN_P_0724,SYN_P_0975,2024-06-11 06:02:00,1664,voice
CALL_07776,SYN_P_0596,SYN_P_0290,2025-05-11 04:40:00,1294,conference
CALL_07777,SYN_P_0035,SYN_P_0031,2024-09-28 10:22:00,1066,missed
CALL_07778,SYN_P_0337,SYN_P_0273,2025-02-04 11:43:00,1586,voice
CALL_07779,SYN_P_1022,SYN_P_0090,2024-06-30 04:11:00,1124,conference
CALL_07780,SYN_P_0458,SYN_P_0196,2024-12-13 10:13:00,1032,missed
CALL_07781,SYN_P_0565,SYN_P_0430,2025-01-09 22:20:00,91,voice
CALL_07782,SYN_P_0122,SYN_P_0700,2025-11-19 20:18:00,1195,voice
CALL_07783,SYN_P_0681,SYN_P_0187,2025-12-26 06:53:00,477,voice
CALL_07784,SYN_P_0504,SYN_P_0712,2024-06-16 19:11:00,496,missed
CALL_07785,SYN_P_1026,SYN_P_0335,2024-08-24 07:10:00,116,voice
CALL_07786,SYN_P_0686,SYN_P_0320,2025-12-09 12:41:00,1282,missed
