relationship_id,source_id,source_type,relationship,target_id,target_type,timestamp,source_document,confidence,provenance,duration_sec,communication_type,subject,direction,amount,channel,is_anomaly,anomaly_type,purpose
TXN_04926,ACC_0697,Account,TRANSFERRED_MONEY,ACC_0914,Account,2024-09-29 23:00:00,,1.0,synthetic,,,,,196617.59,UPI,False,,
TXN_04927,ACC_0727,Account,TRANSFERRED_MONEY,ACC_0494,Account,2025-07-07 03:00:00,,1.0,synthetic,,,,,16015.47,UPI,False,,
TXN_04928,ACC_0254,Account,TRANSFERRED_MONEY,ACC_0621,Account,2026-06-14 16:00:00,,1.0,synthetic,,,,,208129.81,NEFT,False,,
TXN_04929,ACC_0041,Account,TRANSFERRED_MONEY,ACC_0509,Account,2024-10-06 02:00:00,,1.0,synthetic,,,,,358634.65,NEFT,False,,
TXN_04930,ACC_0366,Account,TRANSFERRED_MONEY,ACC_0415,Account,2026-01-20 03:00:00,,1.0,synthetic,,,,,422506.4,IMPS,False,,
TXN_04931,ACC_0533,Account,TRANSFERRED_MONEY,ACC_0046,Account,2026-08-05 06:00:00,,1.0,synthetic,,,,,279842.26,UPI,False,,
TXN_04932,ACC_0688,Account,TRANSFERRED_MONEY,ACC_0687,Account,2026-07-03 06:00:00,,1.0,synthetic,,,,,378766.7,UPI,False,,
TXN_04933,ACC_0128,Account,TRANSFERRED_MONEY,ACC_0776,Account,2026-06-29 04:00:00,,1.0,synthetic,,,,,410960.91,NEFT,False,,
TXN_04934,ACC_0591,Account,TRANSFERRED_MONEY,ACC_0627,Account,2024-07-16 07:00:00,,1.0,synthetic,,,,,467560.19,UPI,False,,
TXN_04935,ACC_0206,Account,TRANSFERRED_MONEY,ACC_0490,Account,2025-04-22 16:00:00,,1.0,synthetic,,,,,212786.1,RTGS,False,,
TXN_04936,ACC_0246,Account,TRANSFERRED_MONEY,ACC_0488,Account,2026-07-18 18:00:00,,1.0,synthetic,,,,,127781.59,RTGS,False,,
TXN_04937,ACC_0939,Account,TRANSFERRED_MONEY,ACC_0721,Account,2025-08-15 15:00:00,,1.0,synthetic,,,,,119436.99,UPI,False,,
TXN_04938,ACC_0227,Account,TRANSFERRED_MONEY,ACC_0070,Account,2024-12-25 08:00:00,,1.0,synthetic,,,,,58922.15,NEFT,False,,
TXN_04939,ACC_0284,Account,TRANSFERRED_MONEY,ACC_0086,Account,2024-05-25 16:00:00,,1.0,synthetic,,,,,141534.1,NEFT,False,,
TXN_04940,ACC_0792,Account,TRANSFERRED_MONEY,ACC_0398,Account,2025-07-12 08:00:00,,1.0,synthetic,,,,,179330.8,IMPS,False,,
TXN_04941,ACC_0055,Account,TRANSFERRED_MONEY,ACC_0290,Account,2026-02-10 12:00:00,,1.0,synthetic,,,,,184014.84,IMPS,False,,
TXN_04942,ACC_0580,Account,TRANSFERRED_MONEY,ACC_0015,Account,2025-02-16 11:00:00,,1.0,synthetic,,,,,438500.33,NEFT,False,,
TXN_04943,ACC_0391,Account,TRANSFERRED_MONEY,ACC_0679,Account,2024-08-02 04:00:00,,1.0,synthetic,,,,,127196.09,UPI,False,,
TXN_04944,ACC_0494,Account,TRANSFERRED_MONEY,ACC_0323,Account,2026-02-17 05:00:00,,1.0,synthetic,,,,,443918.04,UPI,False,,
TXN_04945,ACC_0466,Account,TRANSFERRED_MONEY,ACC_0692,Account,2024-10-01 13:00:00,,1.0,synthetic,,,,,391742.31,IMPS,False,,
TXN_04946,ACC_0751,Account,TRANSFERRED_MONEY,ACC_0527,Account,2026-09-07 18:00:00,,1.0,synthetic,,,,,210175.19,NEFT,False,,
TXN_04947,ACC_0092,Account,TRANSFERRED_MONEY,ACC_0096,Account,2024-10-15 12:00:00,,1.0,synthetic,,,,,17502.86,UPI,False,,
TXN_04948,ACC_0927,Account,TRANSFERRED_MONEY,ACC_0070,Account,2025-10-28 04:00:00,,1.0,synthetic,,,,,214772.61,UPI,False,,
TXN_04949,ACC_0711,Account,TRANSFERRED_MONEY,ACC_0882,Account,2026-07-04 10:00:00,,1.0,synthetic,,,,,272568.03,RTGS,False,,
TXN_04950,ACC_0067,Account,TRANSFERRED_MONEY,ACC_0353,Account,2026-04-04 07:00:00,,1.0,synthetic,,,,,326383.71,RTGS,False,,
TXN_04951,ACC_0329,Account,TRANSFERRED_MONEY,ACC_0399,Account,2026-01-13 07:00:00,,1.0,synthetic,,,,,303329.76,NEFT,False,,
TXN_04952,ACC_0698,Account,TRANSFERRED_MONEY,ACC_0284,Account,2024-06-18 14:00:00,,1.0,synthetic,,,,,387031.41,RTGS,False,,
TXN_04953,ACC_0944,Account,TRANSFERRED_MONEY,ACC_0369,Account,2026-05-07 15:00:00,,1.0,synthetic,,,,,477254.7,RTGS,False,,
TXN_04954,ACC_0159,Account,TRANSFERRED_MONEY,ACC_0363,Account,2026-01-28 13:00:00,,1.0,synthetic,,,,,497547.96,IMPS,False,,
TXN_04955,ACC_0514,Account,TRANSFERRED_MONEY,ACC_0140,Account,2025-05-03 19:00:00,,1.0,synthetic,,,,,265403.02,NEFT,False,,
TXN_04956,ACC_0168,Account,TRANSFERRED_MONEY,ACC_0209,Account,2024-04-07 10:00:00,,1.0,synthetic,,,,,157385.75,RTGS,False,,
TXN_04957,ACC_0124,Account,TRANSFERRED_MONEY,ACC_0428,Account,2025-05-30 07:00:00,,1.0,synthetic,,,,,495940.06,UPI,False,,
TXN_04958,ACC_0383,Account,TRANSFERRED_MONEY,ACC_0174,Account,2025-05-18 16:00:00,,1.0,synthetic,,,,,210975.8,UPI,False,,
TXN_04959,ACC_0594,Account,TRANSFERRED_MONEY,ACC_0192,Account,2025-03-05 06:00:00,,1.0,synthetic,,,,,99861.07,RTGS,False,,
TXN_04960,ACC_0953,Account,TRANSFERRED_MONEY,ACC_0598,Account,2026-01-16 16:00:00,,1.0,synthetic,,,,,452270.64,IMPS,False,,
TXN_04961,ACC_0685,Account,TRANSFERRED_MONEY,ACC_0650,Account,2026-02-11 04:00:00,,1.0,synthetic,,,,,323901.94,RTGS,False,,
TXN_04962,ACC_0322,Account,TRANSFERRED_MONEY,ACC_0044,Account,2026-04-25 05:00:00,,1.0,synthetic,,,,,220275.31,RTGS,False,,
TXN_04963,ACC_0791,Account,TRANSFERRED_MONEY,ACC_0833,Account,2025-09-30 22:00:00,,1.0,synthetic,,,,,90389.07,RTGS,False,,
TXN_04964,ACC_0954,Account,TRANSFERRED_MONEY,ACC_0902,Account,2024-06-13 01:00:00,,1.0,synthetic,,,,,354996.63,UPI,False,,
TXN_04965,ACC_0396,Account,TRANSFERRED_MONEY,ACC_0206,Account,2025-06-18 07:00:00,,1.0,synthetic,,,,,228499.91,IMPS,False,,
TXN_04966,ACC_0428,Account,TRANSFERRED_MONEY,ACC_0012,Account,2026-01-07 09:00:00,,1.0,synthetic,,,,,192423.66,NEFT,False,,
TXN_04967,ACC_0029,Account,TRANSFERRED_MONEY,ACC_0139,Account,2024-09-01 12:00:00,,1.0,synthetic,,,,,30909.9,UPI,False,,
TXN_04968,ACC_0064,Account,TRANSFERRED_MONEY,ACC_0543,Account,2026-01-08 23:00:00,,1.0,synthetic,,,,,332547.07,RTGS,False,,
TXN_04969,ACC_0699,Account,TRANSFERRED_MONEY,ACC_0774,Account,2025-11-04 19:00:00,,1.0,synthetic,,,,,354946.89,UPI,False,,
TXN_04970,ACC_0471,Account,TRANSFERRED_MONEY,ACC_0068,Account,2025-03-10 02:00:00,,1.0,synthetic,,,,,199155.14,UPI,False,,
TXN_04971,ACC_0696,Account,TRANSFERRED_MONEY,ACC_0022,Account,2024-08-02 04:00:00,,1.0,synthetic,,,,,53721.69,IMPS,False,,
TXN_04972,ACC_0057,Account,TRANSFERRED_MONEY,ACC_0830,Account,2025-11-23 04:00:00,,1.0,synthetic,,,,,314885.23,NEFT,False,,
TXN_04973,ACC_0917,Account,TRANSFERRED_MONEY,ACC_0427,Account,2024-09-23 15:00:00,,1.0,synthetic,,,,,199048.05,UPI,False,,
TXN_04974,ACC_0124,Account,TRANSFERRED_MONEY,ACC_0452,Account,2024-02-23 01:00:00,,1.0,synthetic,,,,,208038.87,RTGS,False,,
TXN_04975,ACC_0925,Account,TRANSFERRED_MONEY,ACC_0322,Account,2024-08-03 13:00:00,,1.0,synthetic,,,,,17742.06,UPI,False,,
TXN_04976,ACC_0583,Account,TRANSFERRED_MONEY,ACC_0375,Account,2025-03-17 12:00:00,,1.0,synthetic,,,,,30559.27,UPI,False,,
TXN_04977,ACC_0034,Account,TRANSFERRED_MONEY,ACC_0472,Account,2025-01-20 20:00:00,,1.0,synthetic,,,,,90626.66,NEFT,False,,
TXN_04978,ACC_0726,Account,TRANSFERRED_MONEY,ACC_0667,Account,2024-08-24 05:00:00,,1.0,synthetic,,,,,125782.87,UPI,False,,
TXN_04979,ACC_0693,Account,TRANSFERRED_MONEY,ACC_0032,Account,2025-03-03 18:00:00,,1.0,synthetic,,,,,275197.1,NEFT,False,,
TXN_04980,ACC_0751,Account,TRANSFERRED_MONEY,ACC_0498,Account,2025-01-11 22:00:00,,1.0,synthetic,,,,,408936.53,NEFT,False,,
TXN_04981,ACC_0199,Account,TRANSFERRED_MONEY,ACC_0241,Account,2025-07-07 04:00:00,,1.0,synthetic,,,,,17545.63,IMPS,False,,
TXN_04982,ACC_0229,Account,TRANSFERRED_MONEY,ACC_0678,Account,2024-03-16 07:00:00,,1.0,synthetic,,,,,246208.54,NEFT,False,,
TXN_04983,ACC_0965,Account,TRANSFERRED_MONEY,ACC_0094,Account,2024-02-18 03:00:00,,1.0,synthetic,,,,,402497.35,RTGS,False,,
TXN_04984,ACC_0492,Account,TRANSFERRED_MONEY,ACC_0067,Account,2024-07-18 22:00:00,,1.0,synthetic,,,,,435962.26,UPI,False,,
TXN_04985,ACC_0276,Account,TRANSFERRED_MONEY,ACC_0044,Account,2026-03-21 21:00:00,,1.0,synthetic,,,,,156322.46,UPI,False,,
TXN_04986,ACC_0568,Account,TRANSFERRED_MONEY,ACC_0896,Account,2026-04-19 18:00:00,,1.0,synthetic,,,,,229209.23,IMPS,False,,
TXN_04987,ACC_0727,Account,TRANSFERRED_MONEY,ACC_0752,Account,2026-05-28 17:00:00,,1.0,synthetic,,,,,409177.32,UPI,False,,
TXN_04988,ACC_0100,Account,TRANSFERRED_MONEY,ACC_0027,Account,2024-08-10 17:00:00,,1.0,synthetic,,,,,99821.17,NEFT,False,,
TXN_04989,ACC_0396,Account,TRANSFERRED_MONEY,ACC_0801,Account,2024-07-05 23:00:00,,1.0,synthetic,,,,,254818.61,NEFT,False,,
TXN_04990,ACC_0560,Account,TRANSFERRED_MONEY,ACC_0053,Account,2025-08-23 15:00:00,,1.0,synthetic,,,,,239755.72,UPI,False,,
TXN_04991,ACC_0027,Account,TRANSFERRED_MONEY,ACC_0494,Account,2025-06-04 06:00:00,,1.0,synthetic,,,,,102826.74,RTGS,False,,
TXN_04992,ACC_0033,Account,TRANSFERRED_MONEY,ACC_0736,Account,2025-07-16 07:00:00,,1.0,synthetic,,,,,280515.65,RTGS,False,,
TXN_04993,ACC_0948,Account,TRANSFERRED_MONEY,ACC_0744,Account,2025-11-09 15:00:00,,1.0,synthetic,,,,,207805.38,RTGS,False,,
TXN_04994,ACC_0350,Account,TRANSFERRED_MONEY,ACC_0973,Account,2026-03-19 13:00:00,,1.0,synthetic,,,,,25825.26,RTGS,False,,
TXN_04995,ACC_0922,Account,TRANSFERRED_MONEY,ACC_0999,Account,2024-08-13 06:00:00,,1.0,synthetic,,,,,188545.63,IMPS,False,,
TXN_04996,ACC_0284,Account,TRANSFERRED_MONEY,ACC_0961,Account,2026-01-23 22:00:00,,1.0,synthetic,,,,,64510.32,RTGS,False,,
TXN_04997,ACC_0659,Account,TRANSFERRED_MONEY,ACC_0401,Account,2024-08-06 13:00:00,,1.0,synthetic,,,,,28765.25,IMPS,False,,
TXN_04998,ACC_0510,Account,TRANSFERRED_MONEY,ACC_0519,Account,2025-05-19 12:00:00,,1.0,synthetic,,,,,23381.19,UPI,False,,
TXN_04999,ACC_0703,Account,TRANSFERRED_MONEY,ACC_0617,Account,2025-04-15 16:00:00,,1.0,synthetic,,,,,215560.29,IMPS,False,,
TXN_05000,ACC_0773,Account,TRANSFERRED_MONEY,ACC_0301,Account,2024-04-27 17:00:00,,1.0,synthetic,,,,,153359.53,NEFT,False,,
TXN_05001,ACC_1036,Account,TRANSFERRED_MONEY,ACC_1016,Account,2025-07-17 14:00:00,,1.0,synthetic,,,,,87478.91,IMPS,False,,
TXN_05002,ACC_0194,Account,TRANSFERRED_MONEY,ACC_0933,Account,2025-09-04 11:00:00,,1.0,synthetic,,,,,429647.2,UPI,False,,
TXN_05003,ACC_0718,Account,TRANSFERRED_MONEY,ACC_0581,Account,2026-08-23 09:00:00,,1.0,synthetic,,,,,369172.13,UPI,False,,
TXN_05004,ACC_0996,Account,TRANSFERRED_MONEY,ACC_0474,Account,2025-09-11 23:00:00,,1.0,synthetic,,,,,183000.08,NEFT,False,,
TXN_05005,ACC_0982,Account,TRANSFERRED_MONEY,ACC_0345,Account,2025-02-10 08:00:00,,1.0,synthetic,,,,,418821.56,IMPS,False,,
TXN_05006,ACC_0327,Account,TRANSFERRED_MONEY,ACC_0845,Account,2024-04-13 12:00:00,,1.0,synthetic,,,,,331238.69,UPI,False,,
TXN_05007,ACC_0077,Account,TRANSFERRED_MONEY,ACC_0513,Account,2024-05-15 01:00:00,,1.0,synthetic,,,,,464611.37,UPI,False,,
TXN_05008,ACC_0815,Account,TRANSFERRED_MONEY,ACC_0093,Account,2026-02-15 01:00:00,,1.0,synthetic,,,,,130059.55,UPI,False,,
TXN_05009,ACC_0377,Account,TRANSFERRED_MONEY,ACC_0451,Account,2025-05-11 17:00:00,,1.0,synthetic,,,,,212209.89,NEFT,False,,
TXN_05010,ACC_0581,Account,TRANSFERRED_MONEY,ACC_0690,Account,2024-06-29 16:00:00,,1.0,synthetic,,,,,347852.13,IMPS,False,,
TXN_05011,ACC_0765,Account,TRANSFERRED_MONEY,ACC_0144,Account,2026-08-29 06:00:00,,1.0,synthetic,,,,,358584.38,IMPS,False,,
TXN_05012,ACC_0557,Account,TRANSFERRED_MONEY,ACC_0332,Account,2025-12-20 02:00:00,,1.0,synthetic,,,,,226615.55,NEFT,False,,
TXN_05013,ACC_0749,Account,TRANSFERRED_MONEY,ACC_0709,Account,2026-08-19 14:00:00,,1.0,synthetic,,,,,231552.83,RTGS,False,,
TXN_05014,ACC_0365,Account,TRANSFERRED_MONEY,ACC_0835,Account,2025-03-09 04:00:00,,1.0,synthetic,,,,,422577.18,NEFT,False,,
TXN_05015,ACC_0313,Account,TRANSFERRED_MONEY,ACC_0494,Account,2026-08-09 00:00:00,,1.0,synthetic,,,,,29818.94,IMPS,False,,
TXN_05016,ACC_0990,Account,TRANSFERRED_MONEY,ACC_0157,Account,2025-11-17 14:00:00,,1.0,synthetic,,,,,127522.2,RTGS,False,,
TXN_05017,ACC_0056,Account,TRANSFERRED_MONEY,ACC_0993,Account,2024-06-20 20:00:00,,1.0,synthetic,,,,,78633.97,UPI,False,,
TXN_05018,ACC_0493,Account,TRANSFERRED_MONEY,ACC_0006,Account,2025-10-06 04:00:00,,1.0,synthetic,,,,,397935.21,NEFT,False,,
TXN_05019,ACC_0744,Account,TRANSFERRED_MONEY,ACC_0609,Account,2025-12-18 20:00:00,,1.0,synthetic,,,,,173056.21,NEFT,False,,
TXN_05020,ACC_0727,Account,TRANSFERRED_MONEY,ACC_0410,Account,2024-08-30 16:00:00,,1.0,synthetic,,,,,22722.95,UPI,False,,
TXN_05021,ACC_0403,Account,TRANSFERRED_MONEY,ACC_0689,Account,2025-09-02 14:00:00,,1.0,synthetic,,,,,410020.67,NEFT,False,,
TXN_05022,ACC_0009,Account,TRANSFERRED_MONEY,ACC_0087,Account,2025-02-10 10:00:00,,1.0,synthetic,,,,,429769.13,NEFT,False,,
TXN_05023,ACC_0703,Account,TRANSFERRED_MONEY,ACC_0558,Account,2024-08-27 18:00:00,,1.0,synthetic,,,,,154030.3,UPI,False,,
TXN_05024,ACC_0150,Account,TRANSFERRED_MONEY,ACC_0403,Account,2026-05-04 13:00:00,,1.0,synthetic,,,,,250895.06,RTGS,False,,
TXN_05025,ACC_0929,Account,TRANSFERRED_MONEY,ACC_0409,Account,2026-01-30 10:00:00,,1.0,synthetic,,,,,314219.55,UPI,False,,
TXN_05026,ACC_1003,Account,TRANSFERRED_MONEY,ACC_0908,Account,2025-11-27 10:00:00,,1.0,synthetic,,,,,21216.62,IMPS,False,,
TXN_05027,ACC_0752,Account,TRANSFERRED_MONEY,ACC_0262,Account,2024-07-04 21:00:00,,1.0,synthetic,,,,,20336.67,NEFT,False,,
TXN_05028,ACC_0727,Account,TRANSFERRED_MONEY,ACC_0992,Account,2026-02-13 10:00:00,,1.0,synthetic,,,,,279101.49,NEFT,False,,
TXN_05029,ACC_0414,Account,TRANSFERRED_MONEY,ACC_0899,Account,2024-03-08 13:00:00,,1.0,synthetic,,,,,384472.04,NEFT,False,,
TXN_05030,ACC_0883,Account,TRANSFERRED_MONEY,ACC_0631,Account,2025-05-12 22:00:00,,1.0,synthetic,,,,,167481.61,RTGS,False,,
TXN_05031,ACC_0375,Account,TRANSFERRED_MONEY,ACC_0367,Account,2026-01-22 00:00:00,,1.0,synthetic,,,,,497942.95,IMPS,False,,
TXN_05032,ACC_0943,Account,TRANSFERRED_MONEY,ACC_0436,Account,2026-03-20 18:00:00,,1.0,synthetic,,,,,489308.09,RTGS,False,,
TXN_05033,ACC_0857,Account,TRANSFERRED_MONEY,ACC_0871,Account,2024-08-20 15:00:00,,1.0,synthetic,,,,,222610.64,NEFT,False,,
TXN_05034,ACC_0479,Account,TRANSFERRED_MONEY,ACC_0217,Account,2025-03-14 07:00:00,,1.0,synthetic,,,,,275906.7,IMPS,False,,
TXN_05035,ACC_0768,Account,TRANSFERRED_MONEY,ACC_0774,Account,2026-04-23 19:00:00,,1.0,synthetic,,,,,117324.2,UPI,False,,
TXN_05036,ACC_0083,Account,TRANSFERRED_MONEY,ACC_0687,Account,2024-09-13 14:00:00,,1.0,synthetic,,,,,317806.44,UPI,False,,
TXN_05037,ACC_0766,Account,TRANSFERRED_MONEY,ACC_0739,Account,2025-10-12 01:00:00,,1.0,synthetic,,,,,83946.74,UPI,False,,
TXN_05038,ACC_0195,Account,TRANSFERRED_MONEY,ACC_0662,Account,2024-06-25 22:00:00,,1.0,synthetic,,,,,392696.6,IMPS,False,,
TXN_05039,ACC_1022,Account,TRANSFERRED_MONEY,ACC_0735,Account,2026-03-04 08:00:00,,1.0,synthetic,,,,,294386.35,IMPS,False,,
TXN_05040,ACC_0925,Account,TRANSFERRED_MONEY,ACC_0585,Account,2025-08-12 17:00:00,,1.0,synthetic,,,,,147357.76,RTGS,False,,
TXN_05041,ACC_0668,Account,TRANSFERRED_MONEY,ACC_0691,Account,2025-04-30 17:00:00,,1.0,synthetic,,,,,105192.99,NEFT,False,,
TXN_05042,ACC_0318,Account,TRANSFERRED_MONEY,ACC_0762,Account,2024-09-09 10:00:00,,1.0,synthetic,,,,,282102.72,RTGS,False,,
TXN_05043,ACC_0197,Account,TRANSFERRED_MONEY,ACC_0356,Account,2025-04-20 16:00:00,,1.0,synthetic,,,,,302545.26,RTGS,False,,
TXN_05044,ACC_0568,Account,TRANSFERRED_MONEY,ACC_0589,Account,2024-10-05 22:00:00,,1.0,synthetic,,,,,435835.06,IMPS,False,,
TXN_05045,ACC_0447,Account,TRANSFERRED_MONEY,ACC_0079,Account,2025-09-30 01:00:00,,1.0,synthetic,,,,,158146.95,RTGS,False,,
TXN_05046,ACC_0185,Account,TRANSFERRED_MONEY,ACC_0203,Account,2025-02-02 20:00:00,,1.0,synthetic,,,,,52942.05,NEFT,False,,
TXN_05047,ACC_0821,Account,TRANSFERRED_MONEY,ACC_0109,Account,2025-07-24 19:00:00,,1.0,synthetic,,,,,177394.89,IMPS,False,,
TXN_05048,ACC_0875,Account,TRANSFERRED_MONEY,ACC_0697,Account,2024-02-26 13:00:00,,1.0,synthetic,,,,,160501.37,NEFT,False,,
TXN_05049,ACC_0016,Account,TRANSFERRED_MONEY,ACC_0259,Account,2026-06-05 13:00:00,,1.0,synthetic,,,,,450709.32,UPI,False,,
TXN_05050,ACC_0706,Account,TRANSFERRED_MONEY,ACC_1002,Account,2026-01-07 17:00:00,,1.0,synthetic,,,,,456725.6,IMPS,False,,
TXN_05051,ACC_0604,Account,TRANSFERRED_MONEY,ACC_1010,Account,2025-12-03 06:00:00,,1.0,synthetic,,,,,98269.8,RTGS,False,,
TXN_05052,ACC_0257,Account,TRANSFERRED_MONEY,ACC_0685,Account,2026-10-25 11:00:00,,1.0,synthetic,,,,,172792.94,RTGS,False,,
TXN_05053,ACC_0578,Account,TRANSFERRED_MONEY,ACC_0205,Account,2025-07-12 00:00:00,,1.0,synthetic,,,,,220248.68,RTGS,False,,
TXN_05054,ACC_0286,Account,TRANSFERRED_MONEY,ACC_0824,Account,2024-02-03 04:00:00,,1.0,synthetic,,,,,344521.47,RTGS,False,,
TXN_05055,ACC_0615,Account,TRANSFERRED_MONEY,ACC_0720,Account,2026-08-30 14:00:00,,1.0,synthetic,,,,,322921.17,UPI,False,,
TXN_05056,ACC_0881,Account,TRANSFERRED_MONEY,ACC_0344,Account,2025-07-15 13:00:00,,1.0,synthetic,,,,,102524.95,UPI,False,,
TXN_05057,ACC_0207,Account,TRANSFERRED_MONEY,ACC_0869,Account,2024-02-28 21:00:00,,1.0,synthetic,,,,,370706.31,NEFT,False,,
TXN_05058,ACC_0107,Account,TRANSFERRED_MONEY,ACC_1007,Account,2025-09-21 22:00:00,,1.0,synthetic,,,,,242205.88,RTGS,False,,
TXN_05059,ACC_0771,Account,TRANSFERRED_MONEY,ACC_0621,Account,2024-12-14 03:00:00,,1.0,synthetic,,,,,235232.97,IMPS,False,,
TXN_05060,ACC_0703,Account,TRANSFERRED_MONEY,ACC_0307,Account,2025-06-15 02:00:00,,1.0,synthetic,,,,,65020.62,RTGS,False,,
TXN_05061,ACC_0917,Account,TRANSFERRED_MONEY,ACC_0931,Account,2026-03-02 08:00:00,,1.0,synthetic,,,,,236402.34,UPI,False,,
TXN_05062,ACC_0537,Account,TRANSFERRED_MONEY,ACC_0456,Account,2026-04-17 09:00:00,,1.0,synthetic,,,,,177049.8,RTGS,False,,
TXN_05063,ACC_0529,Account,TRANSFERRED_MONEY,ACC_0827,Account,2024-03-09 01:00:00,,1.0,synthetic,,,,,421697.62,NEFT,False,,
TXN_05064,ACC_0612,Account,TRANSFERRED_MONEY,ACC_0998,Account,2025-02-07 02:00:00,,1.0,synthetic,,,,,418059.73,UPI,False,,
TXN_05065,ACC_0969,Account,TRANSFERRED_MONEY,ACC_0281,Account,2026-10-26 22:00:00,,1.0,synthetic,,,,,131273.83,RTGS,False,,
TXN_05066,ACC_0352,Account,TRANSFERRED_MONEY,ACC_0069,Account,2025-05-01 16:00:00,,1.0,synthetic,,,,,438820.84,UPI,False,,
TXN_05067,ACC_0020,Account,TRANSFERRED_MONEY,ACC_0538,Account,2024-10-17 09:00:00,,1.0,synthetic,,,,,168714.33,IMPS,False,,
TXN_05068,ACC_0858,Account,TRANSFERRED_MONEY,ACC_0123,Account,2025-10-10 13:00:00,,1.0,synthetic,,,,,389681.6,UPI,False,,
TXN_05069,ACC_0889,Account,TRANSFERRED_MONEY,ACC_0396,Account,2024-11-10 01:00:00,,1.0,synthetic,,,,,152275.92,NEFT,False,,
TXN_05070,ACC_0790,Account,TRANSFERRED_MONEY,ACC_0707,Account,2024-08-24 20:00:00,,1.0,synthetic,,,,,277263.37,UPI,False,,
TXN_05071,ACC_0837,Account,TRANSFERRED_MONEY,ACC_0672,Account,2025-04-04 10:00:00,,1.0,synthetic,,,,,222595.22,IMPS,False,,
TXN_05072,ACC_0198,Account,TRANSFERRED_MONEY,ACC_0957,Account,2026-01-27 02:00:00,,1.0,synthetic,,,,,134270.79,IMPS,False,,
TXN_05073,ACC_0212,Account,TRANSFERRED_MONEY,ACC_1013,Account,2025-08-01 11:00:00,,1.0,synthetic,,,,,316876.42,IMPS,False,,
TXN_05074,ACC_0561,Account,TRANSFERRED_MONEY,ACC_0862,Account,2025-01-01 09:00:00,,1.0,synthetic,,,,,498768.27,RTGS,False,,
TXN_05075,ACC_0144,Account,TRANSFERRED_MONEY,ACC_0361,Account,2025-12-12 16:00:00,,1.0,synthetic,,,,,275532.15,UPI,False,,
TXN_05076,ACC_0656,Account,TRANSFERRED_MONEY,ACC_0822,Account,2025-09-24 12:00:00,,1.0,synthetic,,,,,406411.74,IMPS,False,,
TXN_05077,ACC_0529,Account,TRANSFERRED_MONEY,ACC_0748,Account,2024-12-03 12:00:00,,1.0,synthetic,,,,,452457.64,UPI,False,,
TXN_05078,ACC_0092,Account,TRANSFERRED_MONEY,ACC_0600,Account,2026-09-19 09:00:00,,1.0,synthetic,,,,,412140.73,RTGS,False,,
TXN_05079,ACC_0472,Account,TRANSFERRED_MONEY,ACC_0025,Account,2026-07-27 20:00:00,,1.0,synthetic,,,,,397474.42,RTGS,False,,
TXN_05080,ACC_0280,Account,TRANSFERRED_MONEY,ACC_1002,Account,2026-02-15 22:00:00,,1.0,synthetic,,,,,7183.49,UPI,False,,
TXN_05081,ACC_0796,Account,TRANSFERRED_MONEY,ACC_1036,Account,2024-01-16 18:00:00,,1.0,synthetic,,,,,419416.3,UPI,False,,
TXN_05082,ACC_0656,Account,TRANSFERRED_MONEY,ACC_0007,Account,2025-08-02 13:00:00,,1.0,synthetic,,,,,257302.05,IMPS,False,,
TXN_05083,ACC_0664,Account,TRANSFERRED_MONEY,ACC_0028,Account,2024-05-10 17:00:00,,1.0,synthetic,,,,,349603.24,RTGS,False,,
TXN_05084,ACC_0037,Account,TRANSFERRED_MONEY,ACC_0267,Account,2025-02-07 11:00:00,,1.0,synthetic,,,,,333610.91,UPI,False,,
TXN_05085,ACC_0321,Account,TRANSFERRED_MONEY,ACC_0381,Account,2025-03-25 04:00:00,,1.0,synthetic,,,,,193448.23,NEFT,False,,
TXN_05086,ACC_0761,Account,TRANSFERRED_MONEY,ACC_0749,Account,2025-04-22 01:00:00,,1.0,synthetic,,,,,43831.31,UPI,False,,
TXN_05087,ACC_0395,Account,TRANSFERRED_MONEY,ACC_0482,Account,2026-04-27 21:00:00,,1.0,synthetic,,,,,101956.31,NEFT,False,,
TXN_05088,ACC_0470,Account,TRANSFERRED_MONEY,ACC_0528,Account,2025-11-28 04:00:00,,1.0,synthetic,,,,,46877.15,RTGS,False,,
TXN_05089,ACC_0940,Account,TRANSFERRED_MONEY,ACC_0516,Account,2026-07-07 20:00:00,,1.0,synthetic,,,,,60549.54,UPI,False,,
TXN_05090,ACC_0669,Account,TRANSFERRED_MONEY,ACC_0657,Account,2024-12-04 11:00:00,,1.0,synthetic,,,,,289839.35,IMPS,False,,
TXN_05091,ACC_0708,Account,TRANSFERRED_MONEY,ACC_0691,Account,2024-03-16 09:00:00,,1.0,synthetic,,,,,233441.44,UPI,False,,
TXN_05092,ACC_0364,Account,TRANSFERRED_MONEY,ACC_0779,Account,2024-09-16 17:00:00,,1.0,synthetic,,,,,457702.09,IMPS,False,,
TXN_05093,ACC_0846,Account,TRANSFERRED_MONEY,ACC_0513,Account,2025-03-29 16:00:00,,1.0,synthetic,,,,,404280.46,RTGS,False,,
TXN_05094,ACC_1017,Account,TRANSFERRED_MONEY,ACC_0829,Account,2025-02-22 22:00:00,,1.0,synthetic,,,,,297605.85,NEFT,False,,
TXN_05095,ACC_0768,Account,TRANSFERRED_MONEY,ACC_0957,Account,2024-02-16 17:00:00,,1.0,synthetic,,,,,254765.19,NEFT,False,,
